C/C++ Syntax Analyzer with AST
==============================

Token: #include <stdio.h>   Type: PREPROCESSOR   
    t65 = 0 * 3
    t66 = t65 + 2
    t67 = t66 * 4
    t68 = &m
    t69 = t68 + t67
    *t69 = 3
    t70 = 1 * 3
    t71 = t70 + 0
    t72 = t71 * 4
    t73 = &m
    t74 = t73 + t72
    *t74 = 4
    t75 = 1 * 3
    t76 = t75 + 1
    t77 = t76 * 4
    t78 = &m
    t79 = t78 + t77
    *t79 = 5
    t80 = 1 * 3
    t81 = t80 + 2
    t82 = t81 * 4
    t83 = &m
    t84 = t83 + t82
    *t84 = 6
    param "\nTESTCASE 7: multi-dimensional array\n"
    t85 = call printf, 1
    param "%d %d %d\n"
    t86 = 0 * 3
    t87 = t86 + 0
    t88 = t87 * 4
    t89 = &m
    t90 = t89 + t88
    t91 = *t90
    param t91
    t92 = 0 * 3
    t93 = t92 + 1
    t94 = t93 * 4
    t95 = &m
    t96 = t95 + t94
    t97 = *t96
    param t97
    t98 = 0 * 3
    t99 = t98 + 2
    t100 = t99 * 4
    t101 = &m
    t102 = t101 + t100
    t103 = *t102
    param t103
    t104 = call printf, 4
    param "%d %d %d\n"
    t105 = 1 * 3
    t106 = t105 + 0
    t107 = t106 * 4
    t108 = &m
    t109 = t108 + t107
    t110 = *t109
    param t110
    t111 = 1 * 3
    t112 = t111 + 1
    t113 = t112 * 4
    t114 = &m
    t115 = t114 + t113
    t116 = *t115
    param t116
    t117 = 1 * 3
    t118 = t117 + 2
    t119 = t118 * 4
    t120 = &m
    t121 = t120 + t119
    t122 = *t121
    param t122
    t123 = call printf, 4
    return
testcase8:
    c = GREEN
    param "\nTESTCASE 8: typedef with enum\n"
    t124 = call printf, 1
    param "Enum value = %d\n"
    param c
    t125 = call printf, 2
    return
testcase9:
    x = 777
    y = 888
    param "\nTESTCASE 9: multiple typedefs\n"
    t126 = call printf, 1
    param "x = %d, y = %d\n"
    param x
    param y
    t127 = call printf, 3
    return
testcase10:
    x = 42
    param "\nTESTCASE 10: typedef with const\n"
    t128 = call printf, 1
    param "x = %d\n"
    param x
    t129 = call printf, 2
    return
main:
    call testcase1, 0
    call testcase2, 0
    call testcase3, 0
    call testcase4, 0
    call testcase5, 0
    call testcase6, 0
    call testcase7, 0
    call testcase8, 0
    call testcase9, 0
    call testcase10, 0
    param "\nAll typedef tests completed!\n"
    t130 = call printf, 1
    return 0

Total instructions: 237

=== ABSTRACT SYNTAX TREE ===
TranslationUnit :  (line 1)
  Preprocessor : #include <stdio.h> (line 1)
  FunctionDefinition :  (line 12)
    DeclarationSpecifiers :  (line 6)
      TypeSpecifier : void (line 6)
    FunctionDeclarator :  (line 6)
      DirectDeclarator : testcase1 (line 6)
    CompoundStatement :  (line 12)
      BlockItemList :  (line 7)
        BlockItem :  (line 7)
          Declaration :  (line 7)
            DeclarationSpecifiers :  (line 7)
              StorageClass : typedef (line 7)
              DeclarationSpecifiers :  (line 7)
                TypeSpecifier : int (line 7)
            InitDeclaratorList :  (line 7)
              InitDeclarator :  (line 7)
                DirectDeclarator : INTEGER (line 7)
        BlockItem :  (line 8)
          Declaration :  (line 8)
            DeclarationSpecifiers :  (line 8)
              TypeSpecifier : INTEGER (line 8)
            InitDeclaratorList :  (line 8)
              InitDeclarator :  (line 8)
                DirectDeclarator : x (line 8)
                Initializer :  (line 8)
                  Constant : 50 (line 8)
        BlockItem :  (line 10)
          ExpressionStatement :  (line 10)
            FunctionCall :  (line 10)
              Identifier : printf (line 10)
              ArgumentList :  (line 10)
                StringLiteral : "\nTESTCASE 1: typedef primitive\n" (line 10)
        BlockItem :  (line 11)
          ExpressionStatement :  (line 11)
            FunctionCall :  (line 11)
              Identifier : printf (line 11)
              ArgumentList :  (line 11)
                StringLiteral : "x = %d\n" (line 11)
                Identifier : x (line 11)
  FunctionDefinition :  (line 25)
    DeclarationSpecifiers :  (line 17)
      TypeSpecifier : void (line 17)
    FunctionDeclarator :  (line 17)
      DirectDeclarator : testcase2 (line 17)
    CompoundStatement :  (line 25)
      BlockItemList :  (line 18)
        BlockItem :  (line 18)
          Declaration :  (line 18)
            DeclarationSpecifiers :  (line 18)
              StorageClass : typedef (line 18)
              DeclarationSpecifiers :  (line 18)
                TypeSpecifier : int (line 18)
            InitDeclaratorList :  (line 18)
              InitDeclarator :  (line 18)
                Declarator :  (line 18)
                  Pointer :  (line 18)
                  DirectDeclarator : IntPtr (line 18)
        BlockItem :  (line 20)
          Declaration :  (line 20)
            DeclarationSpecifiers :  (line 20)
              TypeSpecifier : int (line 20)
            InitDeclaratorList :  (line 20)
              InitDeclarator :  (line 20)
                DirectDeclarator : a (line 20)
                Initializer :  (line 20)
                  Constant : 10 (line 20)
        BlockItem :  (line 21)
          Declaration :  (line 21)
            DeclarationSpecifiers :  (line 21)
              TypeSpecifier : IntPtr (line 21)
            InitDeclaratorList :  (line 21)
              InitDeclarator :  (line 21)
                DirectDeclarator : p (line 21)
                Initializer :  (line 21)
                  UnaryExpression : & (line 21)
                    Identifier : a (line 21)
        BlockItem :  (line 23)
          ExpressionStatement :  (line 23)
            FunctionCall :  (line 23)
              Identifier : printf (line 23)
              ArgumentList :  (line 23)
                StringLiteral : "\nTESTCASE 2: typedef pointer\n" (line 23)
        BlockItem :  (line 24)
          ExpressionStatement :  (line 24)
            FunctionCall :  (line 24)
              Identifier : printf (line 24)
              ArgumentList :  (line 24)
                StringLiteral : "*p = %d\n" (line 24)
                UnaryExpression : * (line 24)
                  Identifier : p (line 24)
  FunctionDefinition :  (line 45)
    DeclarationSpecifiers :  (line 30)
      TypeSpecifier : void (line 30)
    FunctionDeclarator :  (line 30)
      DirectDeclarator : testcase3 (line 30)
    CompoundStatement :  (line 45)
      BlockItemList :  (line 31)
        BlockItem :  (line 31)
          Declaration :  (line 31)
            DeclarationSpecifiers :  (line 31)
              StorageClass : typedef (line 31)
              DeclarationSpecifiers :  (line 31)
                TypeSpecifier : char (line 31)
            InitDeclaratorList :  (line 31)
              InitDeclarator :  (line 31)
                Declarator :  (line 31)
                  Pointer :  (line 31)
                  DirectDeclarator : CharPtr (line 31)
        BlockItem :  (line 33)
          Declaration :  (line 33)
            DeclarationSpecifiers :  (line 33)
              TypeSpecifier : int (line 33)
            InitDeclaratorList :  (line 33)
              InitDeclarator :  (line 33)
                ArrayDeclarator :  (line 33)
                  DirectDeclarator : vals (line 33)
                  Constant : 5 (line 33)
        BlockItem :  (line 34)
          ExpressionStatement :  (line 34)
            AssignmentExpression : = (line 34)
              ArraySubscript :  (line 34)
                Identifier : vals (line 34)
                Constant : 0 (line 34)
              Constant : 1 (line 34)
        BlockItem :  (line 35)
          ExpressionStatement :  (line 35)
            AssignmentExpression : = (line 35)
              ArraySubscript :  (line 35)
                Identifier : vals (line 35)
                Constant : 1 (line 35)
              Constant : 2 (line 35)
        BlockItem :  (line 36)
          ExpressionStatement :  (line 36)
            AssignmentExpression : = (line 36)
              ArraySubscript :  (line 36)
                Identifier : vals (line 36)
                Constant : 2 (line 36)
              Constant : 3 (line 36)
        BlockItem :  (line 37)
          ExpressionStatement :  (line 37)
            AssignmentExpression : = (line 37)
              ArraySubscript :  (line 37)
                Identifier : vals (line 37)
                Constant : 3 (line 37)
              Constant : 4 (line 37)
        BlockItem :  (line 38)
          ExpressionStatement :  (line 38)
            AssignmentExpression : = (line 38)
              ArraySubscript :  (line 38)
                Identifier : vals (line 38)
                Constant : 4 (line 38)
              Constant : 5 (line 38)
        BlockItem :  (line 40)
          ExpressionStatement :  (line 40)
            FunctionCall :  (line 40)
              Identifier : printf (line 40)
              ArgumentList :  (line 40)
                StringLiteral : "\nTESTCASE 3: typedef with arrays\n" (line 40)
        BlockItem :  (line 43)
          ForStatement :  (line 43)
            ForInitStatement :  (line 41)
              Declaration :  (line 41)
                DeclarationSpecifiers :  (line 41)
                  TypeSpecifier : int (line 41)
                InitDeclaratorList :  (line 41)
                  InitDeclarator :  (line 41)
                    DirectDeclarator : i (line 41)
                    Initializer :  (line 41)
                      Constant : 0 (line 41)
            ExpressionStatement :  (line 41)
              RelationalExpression : < (line 41)
                Identifier : i (line 41)
                Constant : 5 (line 41)
            PostfixExpression : ++ (line 41)
              Identifier : i (line 41)
            CompoundStatement :  (line 43)
              BlockItemList :  (line 42)
                BlockItem :  (line 42)
                  ExpressionStatement :  (line 42)
                    FunctionCall :  (line 42)
                      Identifier : printf (line 42)
                      ArgumentList :  (line 42)
                        StringLiteral : "%d " (line 42)
                        ArraySubscript :  (line 42)
                          Identifier : vals (line 42)
                          Identifier : i (line 42)
        BlockItem :  (line 44)
          ExpressionStatement :  (line 44)
            FunctionCall :  (line 44)
              Identifier : printf (line 44)
              ArgumentList :  (line 44)
                StringLiteral : "\n" (line 44)
  Declaration :  (line 53)
    DeclarationSpecifiers :  (line 53)
      StructOrUnionSpecifier :  (line 53)
        StructOrUnion : struct (line 53)
        Identifier : StudentStruct (line 53)
        StructDeclarationList :  (line 51)
          StructDeclaration :  (line 51)
            TypeSpecifier : int (line 51)
            StructDeclaratorList :  (line 51)
              DirectDeclarator : id (line 51)
          StructDeclaration :  (line 52)
            TypeSpecifier : int (line 52)
            StructDeclaratorList :  (line 52)
              DirectDeclarator : age (line 52)
  Declaration :  (line 55)
    DeclarationSpecifiers :  (line 55)
      StorageClass : typedef (line 55)
      DeclarationSpecifiers :  (line 55)
        StructOrUnionSpecifier :  (line 55)
          StructOrUnion : struct (line 55)
          Identifier : StudentStruct (line 55)
    InitDeclaratorList :  (line 55)
      InitDeclarator :  (line 55)
        DirectDeclarator : Student (line 55)
  FunctionDefinition :  (line 64)
    DeclarationSpecifiers :  (line 57)
      TypeSpecifier : void (line 57)
    FunctionDeclarator :  (line 57)
      DirectDeclarator : testcase4 (line 57)
    CompoundStatement :  (line 64)
      BlockItemList :  (line 58)
        BlockItem :  (line 58)
          Declaration :  (line 58)
            DeclarationSpecifiers :  (line 58)
              TypeSpecifier : Student (line 58)
            InitDeclaratorList :  (line 58)
              InitDeclarator :  (line 58)
                DirectDeclarator : s (line 58)
        BlockItem :  (line 59)
          ExpressionStatement :  (line 59)
            AssignmentExpression : = (line 59)
              MemberAccess : . (line 59)
                Identifier : s (line 59)
                Identifier : id (line 59)
              Constant : 101 (line 59)
        BlockItem :  (line 60)
          ExpressionStatement :  (line 60)
            AssignmentExpression : = (line 60)
              MemberAccess : . (line 60)
                Identifier : s (line 60)
                Identifier : age (line 60)
              Constant : 21 (line 60)
        BlockItem :  (line 62)
          ExpressionStatement :  (line 62)
            FunctionCall :  (line 62)
              Identifier : printf (line 62)
              ArgumentList :  (line 62)
                StringLiteral : "\nTESTCASE 4: typedef struct\n" (line 62)
        BlockItem :  (line 63)
          ExpressionStatement :  (line 63)
            FunctionCall :  (line 63)
              Identifier : printf (line 63)
              ArgumentList :  (line 63)
                StringLiteral : "ID = %d, Age = %d\n" (line 63)
                MemberAccess : . (line 63)
                  Identifier : s (line 63)
                  Identifier : id (line 63)
                MemberAccess : . (line 63)
                  Identifier : s (line 63)
                  Identifier : age (line 63)
  FunctionDefinition :  (line 78)
    DeclarationSpecifiers :  (line 69)
      TypeSpecifier : void (line 69)
    FunctionDeclarator :  (line 69)
      DirectDeclarator : testcase5 (line 69)
    CompoundStatement :  (line 78)
      BlockItemList :  (line 70)
        BlockItem :  (line 70)
          Declaration :  (line 70)
            DeclarationSpecifiers :  (line 70)
              StructOrUnionSpecifier :  (line 70)
                StructOrUnion : struct (line 70)
                Identifier : StudentStruct (line 70)
            InitDeclaratorList :  (line 70)
              InitDeclarator :  (line 70)
                DirectDeclarator : s2 (line 70)
        BlockItem :  (line 71)
          ExpressionStatement :  (line 71)
            AssignmentExpression : = (line 71)
              MemberAccess : . (line 71)
                Identifier : s2 (line 71)
                Identifier : id (line 71)
              Constant : 202 (line 71)
        BlockItem :  (line 72)
          ExpressionStatement :  (line 72)
            AssignmentExpression : = (line 72)
              MemberAccess : . (line 72)
                Identifier : s2 (line 72)
                Identifier : age (line 72)
              Constant : 22 (line 72)
        BlockItem :  (line 74)
          Declaration :  (line 74)
            DeclarationSpecifiers :  (line 74)
              StructOrUnionSpecifier :  (line 74)
                StructOrUnion : struct (line 74)
                Identifier : StudentStruct (line 74)
            InitDeclaratorList :  (line 74)
              InitDeclarator :  (line 74)
                Declarator :  (line 74)
                  Pointer :  (line 74)
                  DirectDeclarator : sp (line 74)
                Initializer :  (line 74)
                  UnaryExpression : & (line 74)
                    Identifier : s2 (line 74)
        BlockItem :  (line 76)
          ExpressionStatement :  (line 76)
            FunctionCall :  (line 76)
              Identifier : printf (line 76)
              ArgumentList :  (line 76)
                StringLiteral : "\nTESTCASE 5: struct pointer\n" (line 76)
        BlockItem :  (line 77)
          ExpressionStatement :  (line 77)
            FunctionCall :  (line 77)
              Identifier : printf (line 77)
              ArgumentList :  (line 77)
                StringLiteral : "ID = %d, Age = %d\n" (line 77)
                MemberAccess : -> (line 77)
                  Identifier : sp (line 77)
                  Identifier : id (line 77)
                MemberAccess : -> (line 77)
                  Identifier : sp (line 77)
                  Identifier : age (line 77)
  FunctionDefinition :  (line 92)
    DeclarationSpecifiers :  (line 83)
      TypeSpecifier : void (line 83)
    FunctionDeclarator :  (line 83)
      DirectDeclarator : testcase6 (line 83)
    CompoundStatement :  (line 92)
      BlockItemList :  (line 84)
        BlockItem :  (line 84)
          Declaration :  (line 84)
            DeclarationSpecifiers :  (line 84)
              StorageClass : typedef (line 84)
              DeclarationSpecifiers :  (line 84)
                TypeSpecifier : int (line 84)
            InitDeclaratorList :  (line 84)
              InitDeclarator :  (line 84)
                Declarator :  (line 84)
                  Pointer :  (line 84)
                    Pointer :  (line 84)
                  DirectDeclarator : IntPtrPtr (line 84)
        BlockItem :  (line 86)
          Declaration :  (line 86)
            DeclarationSpecifiers :  (line 86)
              TypeSpecifier : int (line 86)
            InitDeclaratorList :  (line 86)
              InitDeclarator :  (line 86)
                DirectDeclarator : x (line 86)
                Initializer :  (line 86)
                  Constant : 99 (line 86)
        BlockItem :  (line 87)
          Declaration :  (line 87)
            DeclarationSpecifiers :  (line 87)
              TypeSpecifier : int (line 87)
            InitDeclaratorList :  (line 87)
              InitDeclarator :  (line 87)
                Declarator :  (line 87)
                  Pointer :  (line 87)
                  DirectDeclarator : p (line 87)
                Initializer :  (line 87)
                  UnaryExpression : & (line 87)
                    Identifier : x (line 87)
        BlockItem :  (line 88)
          Declaration :  (line 88)
            DeclarationSpecifiers :  (line 88)
              TypeSpecifier : IntPtrPtr (line 88)
            InitDeclaratorList :  (line 88)
              InitDeclarator :  (line 88)
                DirectDeclarator : pp (line 88)
                Initializer :  (line 88)
                  UnaryExpression : & (line 88)
                    Identifier : p (line 88)
        BlockItem :  (line 90)
          ExpressionStatement :  (line 90)
            FunctionCall :  (line 90)
              Identifier : printf (line 90)
              ArgumentList :  (line 90)
                StringLiteral : "\nTESTCASE 6: typedef pointer-to-pointer\n" (line 90)
        BlockItem :  (line 91)
          ExpressionStatement :  (line 91)
            FunctionCall :  (line 91)
              Identifier : printf (line 91)
              ArgumentList :  (line 91)
                StringLiteral : "**pp = %d\n" (line 91)
                UnaryExpression : * (line 91)
                  UnaryExpression : * (line 91)
                    Identifier : pp (line 91)
  FunctionDefinition :  (line 109)
    DeclarationSpecifiers :  (line 97)
      TypeSpecifier : void (line 97)
    FunctionDeclarator :  (line 97)
      DirectDeclarator : testcase7 (line 97)
    CompoundStatement :  (line 109)
      BlockItemList :  (line 98)
        BlockItem :  (line 98)
          Declaration :  (line 98)
            DeclarationSpecifiers :  (line 98)
              TypeSpecifier : int (line 98)
            InitDeclaratorList :  (line 98)
              InitDeclarator :  (line 98)
                ArrayDeclarator :  (line 98)
                  ArrayDeclarator :  (line 98)
                    DirectDeclarator : m (line 98)
                    Constant : 2 (line 98)
                  Constant : 3 (line 98)
        BlockItem :  (line 99)
          ExpressionStatement :  (line 99)
            AssignmentExpression : = (line 99)
              ArraySubscript :  (line 99)
                ArraySubscript :  (line 99)
                  Identifier : m (line 99)
                  Constant : 0 (line 99)
                Constant : 0 (line 99)
              Constant : 1 (line 99)
        BlockItem :  (line 100)
          ExpressionStatement :  (line 100)
            AssignmentExpression : = (line 100)
              ArraySubscript :  (line 100)
                ArraySubscript :  (line 100)
                  Identifier : m (line 100)
                  Constant : 0 (line 100)
                Constant : 1 (line 100)
              Constant : 2 (line 100)
        BlockItem :  (line 101)
          ExpressionStatement :  (line 101)
            AssignmentExpression : = (line 101)
              ArraySubscript :  (line 101)
                ArraySubscript :  (line 101)
                  Identifier : m (line 101)
                  Constant : 0 (line 101)
                Constant : 2 (line 101)
              Constant : 3 (line 101)
        BlockItem :  (line 102)
          ExpressionStatement :  (line 102)
            AssignmentExpression : = (line 102)
              ArraySubscript :  (line 102)
                ArraySubscript :  (line 102)
                  Identifier : m (line 102)
                  Constant : 1 (line 102)
                Constant : 0 (line 102)
              Constant : 4 (line 102)
        BlockItem :  (line 103)
          ExpressionStatement :  (line 103)
            AssignmentExpression : = (line 103)
              ArraySubscript :  (line 103)
                ArraySubscript :  (line 103)
                  Identifier : m (line 103)
                  Constant : 1 (line 103)
                Constant : 1 (line 103)
              Constant : 5 (line 103)
        BlockItem :  (line 104)
          ExpressionStatement :  (line 104)
            AssignmentExpression : = (line 104)
              ArraySubscript :  (line 104)
                ArraySubscript :  (line 104)
                  Identifier : m (line 104)
                  Constant : 1 (line 104)
                Constant : 2 (line 104)
              Constant : 6 (line 104)
        BlockItem :  (line 106)
          ExpressionStatement :  (line 106)
            FunctionCall :  (line 106)
              Identifier : printf (line 106)
              ArgumentList :  (line 106)
                StringLiteral : "\nTESTCASE 7: multi-dimensional array\n" (line 106)
        BlockItem :  (line 107)
          ExpressionStatement :  (line 107)
            FunctionCall :  (line 107)
              Identifier : printf (line 107)
              ArgumentList :  (line 107)
                StringLiteral : "%d %d %d\n" (line 107)
                ArraySubscript :  (line 107)
                  ArraySubscript :  (line 107)
                    Identifier : m (line 107)
                    Constant : 0 (line 107)
                  Constant : 0 (line 107)
                ArraySubscript :  (line 107)
                  ArraySubscript :  (line 107)
                    Identifier : m (line 107)
                    Constant : 0 (line 107)
                  Constant : 1 (line 107)
                ArraySubscript :  (line 107)
                  ArraySubscript :  (line 107)
                    Identifier : m (line 107)
                    Constant : 0 (line 107)
                  Constant : 2 (line 107)
        BlockItem :  (line 108)
          ExpressionStatement :  (line 108)
            FunctionCall :  (line 108)
              Identifier : printf (line 108)
              ArgumentList :  (line 108)
                StringLiteral : "%d %d %d\n" (line 108)
                ArraySubscript :  (line 108)
                  ArraySubscript :  (line 108)
                    Identifier : m (line 108)
                    Constant : 1 (line 108)
                  Constant : 0 (line 108)
                ArraySubscript :  (line 108)
                  ArraySubscript :  (line 108)
                    Identifier : m (line 108)
                    Constant : 1 (line 108)
                  Constant : 1 (line 108)
                ArraySubscript :  (line 108)
                  ArraySubscript :  (line 108)
                    Identifier : m (line 108)
                    Constant : 1 (line 108)
                  Constant : 2 (line 108)
  FunctionDefinition :  (line 121)
    DeclarationSpecifiers :  (line 114)
      TypeSpecifier : void (line 114)
    FunctionDeclarator :  (line 114)
      DirectDeclarator : testcase8 (line 114)
    CompoundStatement :  (line 121)
      BlockItemList :  (line 115)
        BlockItem :  (line 115)
          Declaration :  (line 115)
            DeclarationSpecifiers :  (line 115)
              StorageClass : typedef (line 115)
              DeclarationSpecifiers :  (line 115)
                EnumSpecifier :  (line 115)
                  EnumeratorList :  (line 115)
                    Enumerator : RED (line 115)
                    Enumerator : GREEN (line 115)
                    Enumerator : BLUE (line 115)
            InitDeclaratorList :  (line 115)
              InitDeclarator :  (line 115)
                DirectDeclarator : Color (line 115)
        BlockItem :  (line 117)
          Declaration :  (line 117)
            DeclarationSpecifiers :  (line 117)
              TypeSpecifier : Color (line 117)
            InitDeclaratorList :  (line 117)
              InitDeclarator :  (line 117)
                DirectDeclarator : c (line 117)
                Initializer :  (line 117)
                  Identifier : GREEN (line 117)
        BlockItem :  (line 119)
          ExpressionStatement :  (line 119)
            FunctionCall :  (line 119)
              Identifier : printf (line 119)
              ArgumentList :  (line 119)
                StringLiteral : "\nTESTCASE 8: typedef with enum\n" (line 119)
        BlockItem :  (line 120)
          ExpressionStatement :  (line 120)
            FunctionCall :  (line 120)
              Identifier : printf (line 120)
              ArgumentList :  (line 120)
                StringLiteral : "Enum value = %d\n" (line 120)
                Identifier : c (line 120)
  FunctionDefinition :  (line 135)
    DeclarationSpecifiers :  (line 126)
      TypeSpecifier : void (line 126)
    FunctionDeclarator :  (line 126)
      DirectDeclarator : testcase9 (line 126)
    CompoundStatement :  (line 135)
      BlockItemList :  (line 127)
        BlockItem :  (line 127)
          Declaration :  (line 127)
            DeclarationSpecifiers :  (line 127)
              StorageClass : typedef (line 127)
              DeclarationSpecifiers :  (line 127)
                TypeSpecifier : int (line 127)
            InitDeclaratorList :  (line 127)
              InitDeclarator :  (line 127)
                DirectDeclarator : MyInt (line 127)
        BlockItem :  (line 128)
          Declaration :  (line 128)
            DeclarationSpecifiers :  (line 128)
              StorageClass : typedef (line 128)
              DeclarationSpecifiers :  (line 128)
                TypeSpecifier : int (line 128)
            InitDeclaratorList :  (line 128)
              InitDeclarator :  (line 128)
                DirectDeclarator : AnotherInt (line 128)
        BlockItem :  (line 130)
          Declaration :  (line 130)
            DeclarationSpecifiers :  (line 130)
              TypeSpecifier : MyInt (line 130)
            InitDeclaratorList :  (line 130)
              InitDeclarator :  (line 130)
                DirectDeclarator : x (line 130)
                Initializer :  (line 130)
                  Constant : 777 (line 130)
        BlockItem :  (line 131)
          Declaration :  (line 131)
            DeclarationSpecifiers :  (line 131)
              TypeSpecifier : AnotherInt (line 131)
            InitDeclaratorList :  (line 131)
              InitDeclarator :  (line 131)
                DirectDeclarator : y (line 131)
                Initializer :  (line 131)
                  Constant : 888 (line 131)
        BlockItem :  (line 133)
          ExpressionStatement :  (line 133)
            FunctionCall :  (line 133)
              Identifier : printf (line 133)
              ArgumentList :  (line 133)
                StringLiteral : "\nTESTCASE 9: multiple typedefs\n" (line 133)
        BlockItem :  (line 134)
          ExpressionStatement :  (line 134)
            FunctionCall :  (line 134)
              Identifier : printf (line 134)
              ArgumentList :  (line 134)
                StringLiteral : "x = %d, y = %d\n" (line 134)
                Identifier : x (line 134)
                Identifier : y (line 134)
  FunctionDefinition :  (line 147)
    DeclarationSpecifiers :  (line 140)
      TypeSpecifier : void (line 140)
    FunctionDeclarator :  (line 140)
      DirectDeclarator : testcase10 (line 140)
    CompoundStatement :  (line 147)
      BlockItemList :  (line 141)
        BlockItem :  (line 141)
          Declaration :  (line 141)
            DeclarationSpecifiers :  (line 141)
              StorageClass : typedef (line 141)
              DeclarationSpecifiers :  (line 141)
                TypeSpecifier : int (line 141)
            InitDeclaratorList :  (line 141)
              InitDeclarator :  (line 141)
                DirectDeclarator : ConstInt (line 141)
        BlockItem :  (line 143)
          Declaration :  (line 143)
            DeclarationSpecifiers :  (line 143)
              TypeSpecifier : ConstInt (line 143)
            InitDeclaratorList :  (line 143)
              InitDeclarator :  (line 143)
                DirectDeclarator : x (line 143)
                Initializer :  (line 143)
                  Constant : 42 (line 143)
        BlockItem :  (line 145)
          ExpressionStatement :  (line 145)
            FunctionCall :  (line 145)
              Identifier : printf (line 145)
              ArgumentList :  (line 145)
                StringLiteral : "\nTESTCASE 10: typedef with const\n" (line 145)
        BlockItem :  (line 146)
          ExpressionStatement :  (line 146)
            FunctionCall :  (line 146)
              Identifier : printf (line 146)
              ArgumentList :  (line 146)
                StringLiteral : "x = %d\n" (line 146)
                Identifier : x (line 146)
  FunctionDefinition :  (line 166)
    DeclarationSpecifiers :  (line 152)
      TypeSpecifier : int (line 152)
    FunctionDeclarator :  (line 152)
      DirectDeclarator : main (line 152)
    CompoundStatement :  (line 166)
      BlockItemList :  (line 153)
        BlockItem :  (line 153)
          ExpressionStatement :  (line 153)
            FunctionCall :  (line 153)
              Identifier : testcase1 (line 153)
        BlockItem :  (line 154)
          ExpressionStatement :  (line 154)
            FunctionCall :  (line 154)
              Identifier : testcase2 (line 154)
        BlockItem :  (line 155)
          ExpressionStatement :  (line 155)
            FunctionCall :  (line 155)
              Identifier : testcase3 (line 155)
        BlockItem :  (line 156)
          ExpressionStatement :  (line 156)
            FunctionCall :  (line 156)
              Identifier : testcase4 (line 156)
        BlockItem :  (line 157)
          ExpressionStatement :  (line 157)
            FunctionCall :  (line 157)
              Identifier : testcase5 (line 157)
        BlockItem :  (line 158)
          ExpressionStatement :  (line 158)
            FunctionCall :  (line 158)
              Identifier : testcase6 (line 158)
        BlockItem :  (line 159)
          ExpressionStatement :  (line 159)
            FunctionCall :  (line 159)
              Identifier : testcase7 (line 159)
        BlockItem :  (line 160)
          ExpressionStatement :  (line 160)
            FunctionCall :  (line 160)
              Identifier : testcase8 (line 160)
        BlockItem :  (line 161)
          ExpressionStatement :  (line 161)
            FunctionCall :  (line 161)
              Identifier : testcase9 (line 161)
        BlockItem :  (line 162)
          ExpressionStatement :  (line 162)
            FunctionCall :  (line 162)
              Identifier : testcase10 (line 162)
        BlockItem :  (line 164)
          ExpressionStatement :  (line 164)
            FunctionCall :  (line 164)
              Identifier : printf (line 164)
              ArgumentList :  (line 164)
                StringLiteral : "\nAll typedef tests completed!\n" (line 164)
        BlockItem :  (line 165)
          ReturnStatement :  (line 165)
            Constant : 0 (line 165)

AST DOT file generated: ast.dot
TAC file generated: output.tac

=== MIPS ASSEMBLY GENERATION ===

=== MIPS ASSEMBLY CODE ===
    # ==============================================
    #   MIPS Assembly Code
    #   Generated from Three-Address Code
    # ==============================================

.data
.align 2
str_18: .asciiz "\nTESTCASE 10: typedef with const\n"
.align 2
str_16: .asciiz "\nTESTCASE 9: multiple typedefs\n"
.align 2
str_14: .asciiz "\nTESTCASE 8: typedef with enum\n"
.align 2
str_17: .asciiz "x = %d, y = %d\n"
.align 2
str_13: .asciiz "%d %d %d\n"
.align 2
str_0: .asciiz "\nTESTCASE 1: typedef primitive\n"
.align 2
str_1: .asciiz "x = %d\n"
.align 2
str_2: .asciiz "\nTESTCASE 2: typedef pointer\n"
.align 2
str_19: .asciiz "\nAll typedef tests completed!\n"
.align 2
str_3: .asciiz "*p = %d\n"
.align 2
str_15: .asciiz "Enum value = %d\n"
.align 2
str_12: .asciiz "\nTESTCASE 7: multi-dimensional array\n"
.align 2
str_7: .asciiz "\nTESTCASE 4: typedef struct\n"
.align 2
str_4: .asciiz "\nTESTCASE 3: typedef with arrays\n"
.align 2
str_6: .asciiz "\n"
.align 2
str_10: .asciiz "\nTESTCASE 6: typedef pointer-to-pointer\n"
.align 2
str_8: .asciiz "ID = %d, Age = %d\n"
.align 2
str_9: .asciiz "\nTESTCASE 5: struct pointer\n"
.align 2
str_5: .asciiz "%d "
.align 2
str_11: .asciiz "**pp = %d\n"
.align 2
newline: .asciiz "\n"
.align 2
var_m: .space 24
.align 2
var_p: .space 4
.align 2
var_x: .space 4
.align 2
var_s2: .space 4
.align 2
vals: .space 20
.align 2
var_a: .space 4
.align 2
var_s: .space 400

.text
.globl main


    # Function: testcase1
func_testcase1:
    # Function prologue
    addi $sp, $sp, -256
    sw $ra, 252($sp)
    sw $fp, 248($sp)
    addi $fp, $sp, 256
    sw $a0, 244($sp)
    sw $a1, 240($sp)
    sw $a2, 236($sp)
    sw $a3, 232($sp)
    sw $s0, 228($sp)
    sw $s1, 224($sp)
    sw $s2, 220($sp)
    sw $s3, 216($sp)
    sw $s4, 212($sp)
    sw $s5, 208($sp)
    sw $s6, 204($sp)
    sw $s7, 200($sp)
    li $t0, 50
    sw $t0, 0($sp)
    la $s0, str_0
    # Save string param str_0 to $s0
    # Call printf
    li $v0, 11
    li $a0, 10
