C/C++ Syntax Analyzer with AST
==============================

Token: #include <stdio.h>   Type: PREPROCESSOR   
                StringLiteral : "Enum value = %d\n" (line 68)
                Identifier : c (line 68)
  FunctionDefinition :  (line 83)
    DeclarationSpecifiers :  (line 74)
      TypeSpecifier : void (line 74)
    FunctionDeclarator :  (line 74)
      DirectDeclarator : testcase6 (line 74)
    CompoundStatement :  (line 83)
      BlockItemList :  (line 75)
        BlockItem :  (line 75)
          Declaration :  (line 75)
            DeclarationSpecifiers :  (line 75)
              StorageClass : typedef (line 75)
              DeclarationSpecifiers :  (line 75)
                TypeSpecifier : int (line 75)
            InitDeclaratorList :  (line 75)
              InitDeclarator :  (line 75)
                DirectDeclarator : Type1 (line 75)
        BlockItem :  (line 76)
          Declaration :  (line 76)
            DeclarationSpecifiers :  (line 76)
              StorageClass : typedef (line 76)
              DeclarationSpecifiers :  (line 76)
                TypeSpecifier : int (line 76)
            InitDeclaratorList :  (line 76)
              InitDeclarator :  (line 76)
                DirectDeclarator : Type2 (line 76)
        BlockItem :  (line 78)
          Declaration :  (line 78)
            DeclarationSpecifiers :  (line 78)
              TypeSpecifier : Type1 (line 78)
            InitDeclaratorList :  (line 78)
              InitDeclarator :  (line 78)
                DirectDeclarator : a (line 78)
                Initializer :  (line 78)
                  Constant : 100 (line 78)
        BlockItem :  (line 79)
          Declaration :  (line 79)
            DeclarationSpecifiers :  (line 79)
              TypeSpecifier : Type2 (line 79)
            InitDeclaratorList :  (line 79)
              InitDeclarator :  (line 79)
                DirectDeclarator : b (line 79)
                Initializer :  (line 79)
                  Constant : 200 (line 79)
        BlockItem :  (line 81)
          ExpressionStatement :  (line 81)
            FunctionCall :  (line 81)
              Identifier : printf (line 81)
              ArgumentList :  (line 81)
                StringLiteral : "\nTESTCASE 6: multiple typedef\n" (line 81)
        BlockItem :  (line 82)
          ExpressionStatement :  (line 82)
            FunctionCall :  (line 82)
              Identifier : printf (line 82)
              ArgumentList :  (line 82)
                StringLiteral : "a = %d, b = %d\n" (line 82)
                Identifier : a (line 82)
                Identifier : b (line 82)
  FunctionDefinition :  (line 100)
    DeclarationSpecifiers :  (line 88)
      TypeSpecifier : void (line 88)
    FunctionDeclarator :  (line 88)
      DirectDeclarator : testcase7 (line 88)
    CompoundStatement :  (line 100)
      BlockItemList :  (line 89)
        BlockItem :  (line 89)
          Declaration :  (line 89)
            DeclarationSpecifiers :  (line 89)
              StorageClass : typedef (line 89)
              DeclarationSpecifiers :  (line 89)
                TypeSpecifier : int (line 89)
            InitDeclaratorList :  (line 89)
              InitDeclarator :  (line 89)
                DirectDeclarator : OuterInt (line 89)
        BlockItem :  (line 90)
          Declaration :  (line 90)
            DeclarationSpecifiers :  (line 90)
              TypeSpecifier : OuterInt (line 90)
            InitDeclaratorList :  (line 90)
              InitDeclarator :  (line 90)
                DirectDeclarator : x (line 90)
                Initializer :  (line 90)
                  Constant : 42 (line 90)
        BlockItem :  (line 92)
          ExpressionStatement :  (line 92)
            FunctionCall :  (line 92)
              Identifier : printf (line 92)
              ArgumentList :  (line 92)
                StringLiteral : "\nTESTCASE 7: typedef in nested scope\n" (line 92)
        BlockItem :  (line 93)
          ExpressionStatement :  (line 93)
            FunctionCall :  (line 93)
              Identifier : printf (line 93)
              ArgumentList :  (line 93)
                StringLiteral : "x = %d\n" (line 93)
                Identifier : x (line 93)
        BlockItem :  (line 100)
          IfStatement :  (line 100)
            RelationalExpression : > (line 95)
              Identifier : x (line 95)
              Constant : 0 (line 95)
            CompoundStatement :  (line 99)
              BlockItemList :  (line 96)
                BlockItem :  (line 96)
                  Declaration :  (line 96)
                    DeclarationSpecifiers :  (line 96)
                      StorageClass : typedef (line 96)
                      DeclarationSpecifiers :  (line 96)
                        TypeSpecifier : int (line 96)
                    InitDeclaratorList :  (line 96)
                      InitDeclarator :  (line 96)
                        DirectDeclarator : InnerInt (line 96)
                BlockItem :  (line 97)
                  Declaration :  (line 97)
                    DeclarationSpecifiers :  (line 97)
                      TypeSpecifier : InnerInt (line 97)
                    InitDeclaratorList :  (line 97)
                      InitDeclarator :  (line 97)
                        DirectDeclarator : y (line 97)
                        Initializer :  (line 97)
                          Constant : 84 (line 97)
                BlockItem :  (line 98)
                  ExpressionStatement :  (line 98)
                    FunctionCall :  (line 98)
                      Identifier : printf (line 98)
                      ArgumentList :  (line 98)
                        StringLiteral : "y = %d\n" (line 98)
                        Identifier : y (line 98)
  FunctionDefinition :  (line 112)
    DeclarationSpecifiers :  (line 105)
      TypeSpecifier : void (line 105)
    FunctionDeclarator :  (line 105)
      DirectDeclarator : testcase8 (line 105)
    CompoundStatement :  (line 112)
      BlockItemList :  (line 106)
        BlockItem :  (line 106)
          Declaration :  (line 106)
            DeclarationSpecifiers :  (line 106)
              StorageClass : typedef (line 106)
              DeclarationSpecifiers :  (line 106)
                TypeSpecifier : int (line 106)
            InitDeclaratorList :  (line 106)
              InitDeclarator :  (line 106)
                DirectDeclarator : UInt (line 106)
        BlockItem :  (line 108)
          Declaration :  (line 108)
            DeclarationSpecifiers :  (line 108)
              TypeSpecifier : UInt (line 108)
            InitDeclaratorList :  (line 108)
              InitDeclarator :  (line 108)
                DirectDeclarator : num (line 108)
                Initializer :  (line 108)
                  Constant : 65535 (line 108)
        BlockItem :  (line 110)
          ExpressionStatement :  (line 110)
            FunctionCall :  (line 110)
              Identifier : printf (line 110)
              ArgumentList :  (line 110)
                StringLiteral : "\nTESTCASE 8: typedef for unsigned\n" (line 110)
        BlockItem :  (line 111)
          ExpressionStatement :  (line 111)
            FunctionCall :  (line 111)
              Identifier : printf (line 111)
              ArgumentList :  (line 111)
                StringLiteral : "num = %d\n" (line 111)
                Identifier : num (line 111)
  FunctionDefinition :  (line 129)
    DeclarationSpecifiers :  (line 117)
      TypeSpecifier : int (line 117)
    FunctionDeclarator :  (line 117)
      DirectDeclarator : main (line 117)
    CompoundStatement :  (line 129)
      BlockItemList :  (line 118)
        BlockItem :  (line 118)
          ExpressionStatement :  (line 118)
            FunctionCall :  (line 118)
              Identifier : testcase1 (line 118)
        BlockItem :  (line 119)
          ExpressionStatement :  (line 119)
            FunctionCall :  (line 119)
              Identifier : testcase2 (line 119)
        BlockItem :  (line 120)
          ExpressionStatement :  (line 120)
            FunctionCall :  (line 120)
              Identifier : testcase3 (line 120)
        BlockItem :  (line 121)
          ExpressionStatement :  (line 121)
            FunctionCall :  (line 121)
              Identifier : testcase4 (line 121)
        BlockItem :  (line 122)
          ExpressionStatement :  (line 122)
            FunctionCall :  (line 122)
              Identifier : testcase5 (line 122)
        BlockItem :  (line 123)
          ExpressionStatement :  (line 123)
            FunctionCall :  (line 123)
              Identifier : testcase6 (line 123)
        BlockItem :  (line 124)
          ExpressionStatement :  (line 124)
            FunctionCall :  (line 124)
              Identifier : testcase7 (line 124)
        BlockItem :  (line 125)
          ExpressionStatement :  (line 125)
            FunctionCall :  (line 125)
              Identifier : testcase8 (line 125)
        BlockItem :  (line 127)
          ExpressionStatement :  (line 127)
            FunctionCall :  (line 127)
              Identifier : printf (line 127)
              ArgumentList :  (line 127)
                StringLiteral : "\nAll typedef tests completed!\n" (line 127)
        BlockItem :  (line 128)
          ReturnStatement :  (line 128)
            Constant : 0 (line 128)

AST DOT file generated: ast.dot
TAC file generated: output.tac

=== MIPS ASSEMBLY GENERATION ===

=== MIPS ASSEMBLY CODE ===
    # ==============================================
    #   MIPS Assembly Code
    #   Generated from Three-Address Code
    # ==============================================

.data
.align 2
str_15: .asciiz "num = %d\n"
.align 2
str_0: .asciiz "\nTESTCASE 1: typedef primitive\n"
.align 2
str_1: .asciiz "x = %d\n"
.align 2
str_14: .asciiz "\nTESTCASE 8: typedef for unsigned\n"
.align 2
str_12: .asciiz "\nTESTCASE 7: typedef in nested scope\n"
.align 2
str_16: .asciiz "\nAll typedef tests completed!\n"
.align 2
str_13: .asciiz "y = %d\n"
.align 2
str_3: .asciiz "*p = %d\n"
.align 2
str_8: .asciiz "\nTESTCASE 5: typedef with enum\n"
.align 2
str_2: .asciiz "\nTESTCASE 2: typedef pointer\n"
.align 2
str_10: .asciiz "\nTESTCASE 6: multiple typedef\n"
.align 2
str_4: .asciiz "\nTESTCASE 3: typedef pointer-to-pointer\n"
.align 2
str_9: .asciiz "Enum value = %d\n"
.align 2
str_11: .asciiz "a = %d, b = %d\n"
.align 2
str_5: .asciiz "**pp = %d\n"
.align 2
str_7: .asciiz "Point: (%d, %d)\n"
.align 2
str_6: .asciiz "\nTESTCASE 4: typedef struct\n"
.align 2
newline: .asciiz "\n"
.align 2
var_p: .space 4
.align 2
var_x: .space 4
.align 2
var_a: .space 4
.align 2
var_pt: .space 400

.text
.globl main


    # Function: testcase1
func_testcase1:
    # Function prologue
    addi $sp, $sp, -256
    sw $ra, 252($sp)
    sw $fp, 248($sp)
    addi $fp, $sp, 256
    sw $a0, 244($sp)
    sw $a1, 240($sp)
    sw $a2, 236($sp)
    sw $a3, 232($sp)
    sw $s0, 228($sp)
    sw $s1, 224($sp)
    sw $s2, 220($sp)
    sw $s3, 216($sp)
    sw $s4, 212($sp)
    sw $s5, 208($sp)
    sw $s6, 204($sp)
    sw $s7, 200($sp)
    li $t0, 50
    sw $t0, 0($sp)
    la $s0, str_0
    # Save string param str_0 to $s0
    # Call printf
    li $v0, 11
    li $a0, 10
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 67
    syscall
    li $v0, 11
    li $a0, 65
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 49
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 121
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 100
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 109
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 118
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    la $s1, str_1
    # Save string param str_1 to $s1
    la $s2, x
    # Save array address x to $s2
    # Call printf
    li $v0, 11
    li $a0, 120
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s2
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Function epilogue
    lw $s0, 228($sp)
    lw $s1, 224($sp)
    lw $s2, 220($sp)
    lw $s3, 216($sp)
    lw $s4, 212($sp)
    lw $s5, 208($sp)
    lw $s6, 204($sp)
    lw $s7, 200($sp)
    lw $fp, 248($sp)
    lw $ra, 252($sp)
    addi $sp, $sp, 256
    jr $ra

    # Function: testcase2
func_testcase2:
    # Function prologue
    addi $sp, $sp, -256
    sw $ra, 252($sp)
    sw $fp, 248($sp)
    addi $fp, $sp, 256
    sw $a0, 244($sp)
    sw $a1, 240($sp)
    sw $a2, 236($sp)
    sw $a3, 232($sp)
    sw $s0, 228($sp)
    sw $s1, 224($sp)
    sw $s2, 220($sp)
    sw $s3, 216($sp)
    sw $s4, 212($sp)
    sw $s5, 208($sp)
    sw $s6, 204($sp)
    sw $s7, 200($sp)
    li $t0, 0
    la $t1, var_a
    add $t2, $t1, $t0
    li $t0, 10
    sw $t0, 0($t2)
    la $t0, var_a
    move $t1, $t0
    sw $t1, 0($sp)
    la $s3, str_2
    # Save string param str_2 to $s3
    # Call printf
    li $v0, 11
    li $a0, 10
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 67
    syscall
    li $v0, 11
    li $a0, 65
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 50
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 121
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 100
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    la $s4, str_3
    # Save string param str_3 to $s4
    # Reloading p from stack
    lw $t0, 0($sp)
    lw $t1, 0($t0)
    move $s5, $t1
    # Save param t4 to $s5
    # Call printf
    li $v0, 11
    li $a0, 42
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s5
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Function epilogue
    lw $s0, 228($sp)
    lw $s1, 224($sp)
    lw $s2, 220($sp)
    lw $s3, 216($sp)
    lw $s4, 212($sp)
    lw $s5, 208($sp)
    lw $s6, 204($sp)
    lw $s7, 200($sp)
    lw $fp, 248($sp)
    lw $ra, 252($sp)
    addi $sp, $sp, 256
    jr $ra

    # Function: testcase3
func_testcase3:
    # Function prologue
    addi $sp, $sp, -256
    sw $ra, 252($sp)
    sw $fp, 248($sp)
    addi $fp, $sp, 256
    sw $a0, 244($sp)
    sw $a1, 240($sp)
    sw $a2, 236($sp)
    sw $a3, 232($sp)
    sw $s0, 228($sp)
    sw $s1, 224($sp)
    sw $s2, 220($sp)
    sw $s3, 216($sp)
    sw $s4, 212($sp)
    sw $s5, 208($sp)
    sw $s6, 204($sp)
    sw $s7, 200($sp)
    li $t0, 0
    la $t1, var_x
    add $t2, $t1, $t0
    li $t0, 99
    sw $t0, 0($t2)
    la $t0, var_x
    li $t1, 0
    la $t2, var_p
    add $t3, $t2, $t1
    sw $t0, 0($t3)
    la $t0, var_p
    move $t1, $t0
    sw $t1, 0($sp)
    la $s6, str_4
    # Save string param str_4 to $s6
    # Call printf
    li $v0, 11
    li $a0, 10
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 67
    syscall
    li $v0, 11
    li $a0, 65
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 51
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 121
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 100
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 45
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 45
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    la $s7, str_5
    # Save string param str_5 to $s7
    # Reloading pp from stack
    lw $t0, 0($sp)
    lw $t1, 0($t0)
    lw $t2, 0($t1)
    move $s0, $t2
    # Save param t9 to $s0
    # Call printf
    li $v0, 11
    li $a0, 42
    syscall
    li $v0, 11
    li $a0, 42
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s0
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Function epilogue
    lw $s0, 228($sp)
    lw $s1, 224($sp)
    lw $s2, 220($sp)
    lw $s3, 216($sp)
    lw $s4, 212($sp)
    lw $s5, 208($sp)
    lw $s6, 204($sp)
    lw $s7, 200($sp)
    lw $fp, 248($sp)
    lw $ra, 252($sp)
    addi $sp, $sp, 256
    jr $ra

    # Function: testcase4
func_testcase4:
    # Function prologue
    addi $sp, $sp, -256
    sw $ra, 252($sp)
    sw $fp, 248($sp)
    addi $fp, $sp, 256
    sw $a0, 244($sp)
    sw $a1, 240($sp)
    sw $a2, 236($sp)
    sw $a3, 232($sp)
    sw $s0, 228($sp)
    sw $s1, 224($sp)
    sw $s2, 220($sp)
    sw $s3, 216($sp)
    sw $s4, 212($sp)
    sw $s5, 208($sp)
    sw $s6, 204($sp)
    sw $s7, 200($sp)
    la $t0, var_pt
    li $t1, 10
    sw $t1, 0($t0)
    la $t1, var_pt
    li $t3, 4
    add $t2, $t1, $t3
    li $t1, 20
    sw $t1, 0($t2)
    la $s1, str_6
    # Save string param str_6 to $s1
    # Call printf
    li $v0, 11
    li $a0, 10
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 67
    syscall
    li $v0, 11
    li $a0, 65
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 52
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 121
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 100
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 115
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 114
    syscall
    li $v0, 11
    li $a0, 117
    syscall
    li $v0, 11
    li $a0, 99
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    la $s2, str_7
    # Save string param str_7 to $s2
    la $t0, var_pt
    lw $t1, 0($t0)
    move $s3, $t1
    # Save param t17 to $s3
    la $t0, var_pt
    li $t2, 4
    add $t1, $t0, $t2
    lw $t0, 0($t1)
    move $s4, $t0
    # Save param t20 to $s4
    # Call printf
    li $v0, 11
    li $a0, 80
    syscall
    li $v0, 11
    li $a0, 111
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 40
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s3
    syscall
    li $v0, 11
    li $a0, 44
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s4
    syscall
    li $v0, 11
    li $a0, 41
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Function epilogue
    lw $s0, 228($sp)
    lw $s1, 224($sp)
    lw $s2, 220($sp)
    lw $s3, 216($sp)
    lw $s4, 212($sp)
    lw $s5, 208($sp)
    lw $s6, 204($sp)
    lw $s7, 200($sp)
    lw $fp, 248($sp)
    lw $ra, 252($sp)
    addi $sp, $sp, 256
    jr $ra

    # Function: testcase5
func_testcase5:
    # Function prologue
    addi $sp, $sp, -256
    sw $ra, 252($sp)
    sw $fp, 248($sp)
    addi $fp, $sp, 256
    sw $a0, 244($sp)
    sw $a1, 240($sp)
    sw $a2, 236($sp)
    sw $a3, 232($sp)
    sw $s0, 228($sp)
    sw $s1, 224($sp)
    sw $s2, 220($sp)
    sw $s3, 216($sp)
    sw $s4, 212($sp)
    sw $s5, 208($sp)
    sw $s6, 204($sp)
    sw $s7, 200($sp)
    move $t0, $t1
    sw $t0, 0($sp)
    la $s5, str_8
    # Save string param str_8 to $s5
    # Call printf
    li $v0, 11
    li $a0, 10
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 67
    syscall
    li $v0, 11
    li $a0, 65
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 53
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 121
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 100
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 119
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 104
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 117
    syscall
    li $v0, 11
    li $a0, 109
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    la $s6, str_9
    # Save string param str_9 to $s6
    # Reloading c from stack
    lw $t0, 0($sp)
    move $s7, $t0
    # Save param c to $s7
    # Call printf
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 110
    syscall
    li $v0, 11
    li $a0, 117
    syscall
    li $v0, 11
    li $a0, 109
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 118
    syscall
    li $v0, 11
    li $a0, 97
    syscall
    li $v0, 11
    li $a0, 108
    syscall
    li $v0, 11
    li $a0, 117
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s7
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Function epilogue
    lw $s0, 228($sp)
    lw $s1, 224($sp)
    lw $s2, 220($sp)
    lw $s3, 216($sp)
    lw $s4, 212($sp)
    lw $s5, 208($sp)
    lw $s6, 204($sp)
    lw $s7, 200($sp)
    lw $fp, 248($sp)
    lw $ra, 252($sp)
    addi $sp, $sp, 256
    jr $ra

    # Function: testcase6
func_testcase6:
    # Function prologue
    addi $sp, $sp, -256
    sw $ra, 252($sp)
    sw $fp, 248($sp)
    addi $fp, $sp, 256
    sw $a0, 244($sp)
    sw $a1, 240($sp)
    sw $a2, 236($sp)
    sw $a3, 232($sp)
    sw $s0, 228($sp)
    sw $s1, 224($sp)
    sw $s2, 220($sp)
    sw $s3, 216($sp)
    sw $s4, 212($sp)
    sw $s5, 208($sp)
    sw $s6, 204($sp)
    sw $s7, 200($sp)
    li $t0, 100
    sw $t0, 0($sp)
    li $t0, 200
    sw $t0, 4($sp)
    la $s0, str_10
    # Save string param str_10 to $s0
    # Call printf
    li $v0, 11
    li $a0, 10
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 84
    syscall
    li $v0, 11
    li $a0, 67
    syscall
    li $v0, 11
    li $a0, 65
    syscall
    li $v0, 11
    li $a0, 83
    syscall
    li $v0, 11
    li $a0, 69
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 54
    syscall
    li $v0, 11
    li $a0, 58
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 109
    syscall
    li $v0, 11
    li $a0, 117
    syscall
    li $v0, 11
    li $a0, 108
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 105
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 108
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 116
    syscall
    li $v0, 11
    li $a0, 121
    syscall
    li $v0, 11
    li $a0, 112
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 100
    syscall
    li $v0, 11
    li $a0, 101
    syscall
    li $v0, 11
    li $a0, 102
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    la $s1, str_11
    # Save string param str_11 to $s1
    la $s2, a
    # Save array address a to $s2
    # Reloading b from stack
    lw $t0, 4($sp)
    move $s3, $t0
    # Save param b to $s3
    # Call printf
    li $v0, 11
    li $a0, 97
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s2
    syscall
    li $v0, 11
    li $a0, 44
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 98
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    li $v0, 11
    li $a0, 61
    syscall
    li $v0, 11
    li $a0, 32
    syscall
    # Print integer
    li $v0, 1
    move $a0, $s3
    syscall
    li $v0, 11
    li $a0, 10
    syscall
    # Function epilogue
    lw $s0, 228($sp)
    lw $s1, 224($sp)
    lw $s2, 220($sp)
    lw $s3, 216($sp)
    lw $s4, 212($sp)
    lw $s5, 208($sp)
    lw $s6, 204($sp)
    lw $s7, 200($sp)
    lw $fp, 248($sp)
    lw $ra, 252($sp)
    addi $sp, $sp, 256
    jr $ra

    # Function: testcase7
